 1  2  1215.68 6.731E-06 3.162E+13 1.251E+00 3.981E+04 8.005E-02 ly/ly02/profil8.dat
 1  2  1215.68 6.731E-06 3.162E+13 1.251E+00 7.943E+04 5.667E-02 ly/ly02/profil8.dat
 1  2  1215.68 6.731E-06 3.162E+13 1.251E+00 1.585E+05 4.012E-02 ly/ly02/profil8.dat
 1  2  1215.68 6.731E-06 3.162E+13 1.251E+00 3.162E+05 2.840E-02 ly/ly02/profil8.dat
 1  2  1215.68 6.731E-06 3.162E+13 1.251E+00 6.310E+05 2.011E-02 ly/ly02/profil8.dat
 1  2  1215.68 6.731E-06 3.162E+13 1.251E+00 1.259E+06 1.424E-02 ly/ly02/profil8.dat
 1  2  1215.68 6.731E-06 1.000E+14 2.696E+00 2.500E+03 3.870E-01 ly/ly02/profil9.dat
 1  2  1215.68 6.731E-06 1.000E+14 2.696E+00 5.000E+03 2.736E-01 ly/ly02/profil9.dat
 1  2  1215.68 6.731E-06 1.000E+14 2.696E+00 1.000E+04 1.935E-01 ly/ly02/profil9.dat
 1  2  1215.68 6.731E-06 1.000E+14 2.696E+00 1.995E+04 1.370E-01 ly/ly02/profil9.dat
 1  2  1215.68 6.731E-06 1.000E+14 2.696E+00 3.981E+04 9.698E-02 ly/ly02/profil9.dat
 1  2  1215.68 6.731E-06 1.000E+14 2.696E+00 7.943E+04 6.866E-02 ly/ly02/profil9.dat
 1  2  1215.68 6.731E-06 1.000E+14 2.696E+00 1.585E+05 4.861E-02 ly/ly02/profil9.dat
 1  2  1215.68 6.731E-06 1.000E+14 2.696E+00 3.162E+05 3.441E-02 ly/ly02/profil9.dat
 1  2  1215.68 6.731E-06 1.000E+14 2.696E+00 6.310E+05 2.436E-02 ly/ly02/profil9.dat
 1  2  1215.68 6.731E-06 1.000E+14 2.696E+00 1.259E+06 1.725E-02 ly/ly02/profil9.dat
 1  3  1025.73 3.586E-05 1.000E+10 5.808E-03 2.500E+03 8.338E-02 ly/ly03/profil1.dat
 1  3  1025.73 3.586E-05 1.000E+10 5.808E-03 5.000E+03 5.896E-02 ly/ly03/profil1.dat
 1  3  1025.73 3.586E-05 1.000E+10 5.808E-03 1.000E+04 4.169E-02 ly/ly03/profil1.dat
 1  3  1025.73 3.586E-05 1.000E+10 5.808E-03 1.995E+04 2.951E-02 ly/ly03/profil1.dat
 1  3  1025.73 3.586E-05 1.000E+10 5.808E-03 3.981E+04 2.089E-02 ly/ly03/profil1.dat
 1  3  1025.73 3.586E-05 1.000E+10 5.808E-03 7.943E+04 1.479E-02 ly/ly03/profil1.dat
 1  3  1025.73 3.586E-05 1.000E+10 5.808E-03 1.585E+05 1.047E-02 ly/ly03/profil1.dat
 1  3  1025.73 3.586E-05 1.000E+10 5.808E-03 3.162E+05 7.413E-03 ly/ly03/profil1.dat
 1  3  1025.73 3.586E-05 1.000E+10 5.808E-03 6.310E+05 5.248E-03 ly/ly03/profil1.dat
 1  3  1025.73 3.586E-05 1.000E+10 5.808E-03 1.259E+06 3.715E-03 ly/ly03/profil1.dat
 1  3  1025.73 3.586E-05 3.162E+14 5.808E+00 2.500E+03 4.689E-01 ly/ly03/profil10.dat
 1  3  1025.73 3.586E-05 3.162E+14 5.808E+00 5.000E+03 3.315E-01 ly/ly03/profil10.dat
 1  3  1025.73 3.586E-05 3.162E+14 5.808E+00 1.000E+04 2.344E-01 ly/ly03/profil10.dat
 1  3  1025.73 3.586E-05 3.162E+14 5.808E+00 1.995E+04 1.660E-01 ly/ly03/profil10.dat
